id;pesid;tipo_envolvido;estado_fisico;idade;sexo;ilesos;feridos_leves;feridos_graves;mortos;sem_estado_fisico
652665;1468104;Condutor;Ileso;40;Masculino;1;0;0;0;0
652665;1468105;Passageiro;Ileso;41;Masculino;1;0;0;0;0
652665;1468109;Condutor;Lesões Leves;23;Masculino;0;1;0;0;0
652666;1468064;Condutor;Lesões Leves;40;Masculino;0;1;0;0;0
652667;1468077;Condutor;Lesões Leves;25;Feminino;0;1;0;0;0
652667;1468078;Passageiro;Lesões Leves;41;Feminino;0;1;0;0;0
652667;1468080;Passageiro;Lesões Leves;14;Masculino;0;1;0;0;0
652668;1468055;Condutor;Ileso;42;Masculino;1;0;0;0;0
652669;1468060;Condutor;Lesões Leves;64;Masculino;0;1;0;0;0
652670;1468139;Condutor;Ileso;26;Masculino;1;0;0;0;0
652670;1468140;Passageiro;Lesões Leves;25;Feminino;0;1;0;0;0
652671;1468126;Condutor;Lesões Graves;52;Masculino;0;0;1;0;0
652671;1468127;Condutor;Ileso;23;Masculino;1;0;0;0;0
652671;1471868;Passageiro;Lesões Graves;42;Feminino;0;0;1;0;0
652671;1471869;Passageiro;Lesões Graves;16;Masculino;0;0;1;0;0
652671;1471871;Passageiro;Lesões Graves;10;Feminino;0;0;1;0;0
652672;1468074;Condutor;Ileso;42;Masculino;1;0;0;0;0
652673;1468073;Condutor;Lesões Leves;18;Masculino;0;1;0;0;0
652673;1469892;Condutor;Ileso;47;Masculino;1;0;0;0;0
652674;1468079;Condutor;Lesões Leves;35;Masculino;0;1;0;0;0
652674;1468081;Condutor;Ileso;49;Masculino;1;0;0;0;0
652674;1468082;Condutor;Ileso;30;Masculino;1;0;0;0;0
652674;1468083;Condutor;Ileso;49;Masculino;1;0;0;0;0
652674;1468085;Passageiro;Ileso;45;Feminino;1;0;0;0;0
652674;1468086;Passageiro;Ileso;27;Masculino;1;0;0;0;0
652674;1468087;Passageiro;Lesões Leves;16;Feminino;0;1;0;0;0
652674;1468088;Passageiro;Lesões Leves;25;Feminino;0;1;0;0;0
652676;1468111;Condutor;Lesões Leves;22;Masculino;0;1;0;0;0
652676;1468113;Condutor;Lesões Leves;36;Masculino;0;1;0;0;0
652676;1468115;Passageiro;Lesões Leves;20;Feminino;0;1;0;0;0
652677;1468114;Condutor;Ileso;40;Masculino;1;0;0;0;0
652677;1468117;Condutor;Lesões Leves;44;Masculino;0;1;0;0;0
652678;1468131;Condutor;Óbito;38;Masculino;0;0;0;1;0
652679;1468133;Condutor;;;;0;0;0;0;1
652680;1468125;Condutor;Lesões Leves;27;Masculino;0;1;0;0;0
652681;1468144;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
652681;1468145;Passageiro;Lesões Leves;31;Masculino;0;1;0;0;0
652681;1468146;Passageiro;Lesões Leves;25;Masculino;0;1;0;0;0
652681;1468148;Passageiro;Lesões Leves;50;Masculino;0;1;0;0;0
652682;1468128;Condutor;;;;0;0;0;0;1
652682;1468129;Condutor;Lesões Leves;30;Masculino;0;1;0;0;0
652683;1468134;Condutor;Lesões Graves;65;Masculino;0;0;1;0;0
652683;1468135;Passageiro;Lesões Leves;31;Feminino;0;1;0;0;0
652683;1470560;Condutor;;;;0;0;0;0;1
652684;1468132;Condutor;Ileso;35;Masculino;1;0;0;0;0
652684;1470180;Passageiro;Ileso;26;Feminino;1;0;0;0;0
652685;1468137;Condutor;Lesões Leves;45;Masculino;0;1;0;0;0
652685;1468138;Passageiro;Ileso;44;Feminino;1;0;0;0;0
652686;1468164;Condutor;Ileso;28;Masculino;1;0;0;0;0
652686;1468165;Condutor;Ileso;52;Masculino;1;0;0;0;0
652686;1468166;Passageiro;Ileso;50;Masculino;1;0;0;0;0
652686;1468169;Passageiro;Ileso;22;Masculino;1;0;0;0;0
652687;1468180;Condutor;Lesões Graves;37;Masculino;0;0;1;0;0
652687;1468183;Condutor;Lesões Leves;47;Masculino;0;1;0;0;0
652687;1468184;Condutor;Lesões Leves;41;Masculino;0;1;0;0;0
652687;1468185;Condutor;Ileso;40;Masculino;1;0;0;0;0
652687;1468188;Pedestre;Ileso;45;Masculino;1;0;0;0;0
652688;1468141;Condutor;Lesões Leves;23;Masculino;0;1;0;0;0
652688;1468142;Passageiro;Lesões Graves;18;Feminino;0;0;1;0;0
652688;1468158;Condutor;;;;0;0;0;0;1
652689;1469405;Condutor;Ileso;47;Masculino;1;0;0;0;0
652689;1469406;Condutor;Lesões Leves;48;Masculino;0;1;0;0;0
652691;1468156;Condutor;Lesões Leves;64;Masculino;0;1;0;0;0
652692;1468263;Condutor;Ileso;63;Masculino;1;0;0;0;0
652692;1468265;Passageiro;Lesões Leves;60;Feminino;0;1;0;0;0
652693;1468159;Condutor;Lesões Leves;58;Masculino;0;1;0;0;0
652693;1468196;Condutor;;;;0;0;0;0;1
652694;1468371;Condutor;Ileso;31;Masculino;1;0;0;0;0
652695;1468163;Condutor;Lesões Graves;40;Masculino;0;0;1;0;0
652696;1468176;Condutor;Lesões Leves;48;Feminino;0;1;0;0;0
652697;1468259;Condutor;Lesões Leves;50;Masculino;0;1;0;0;0
652697;1468260;Condutor;Ileso;29;Masculino;1;0;0;0;0
652698;1468225;Condutor;Ileso;44;Masculino;1;0;0;0;0
652698;1468226;Condutor;Lesões Graves;56;Masculino;0;0;1;0;0
652698;1468227;Passageiro;Lesões Graves;26;Masculino;0;0;1;0;0
652700;1468171;Condutor;Lesões Leves;27;Masculino;0;1;0;0;0
652700;1469916;Passageiro;Lesões Leves;33;Feminino;0;1;0;0;0
652701;1468338;Condutor;Ileso;36;Masculino;1;0;0;0;0
652701;1469913;Condutor;Lesões Graves;46;Masculino;0;0;1;0;0
652701;1469982;Testemunha;;;;0;0;0;0;1
652702;1468211;Condutor;Ileso;60;Masculino;1;0;0;0;0
652702;1468212;Condutor;Lesões Leves;38;Masculino;0;1;0;0;0
652703;1468199;Condutor;Lesões Leves;38;Masculino;0;1;0;0;0
652704;1468179;Condutor;Ileso;45;Masculino;1;0;0;0;0
652705;1468197;Condutor;Ileso;21;Feminino;1;0;0;0;0
652705;1468198;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
652707;1468251;Condutor;Lesões Leves;76;Masculino;0;1;0;0;0
652707;1468252;Passageiro;Ileso;67;Feminino;1;0;0;0;0
652707;1468254;Condutor;Ileso;46;Masculino;1;0;0;0;0
652707;1468255;Passageiro;Lesões Leves;47;Feminino;0;1;0;0;0
652707;1468257;Passageiro;Lesões Leves;14;Masculino;0;1;0;0;0
652709;1468220;Condutor;Lesões Graves;44;Masculino;0;0;1;0;0
652709;1469901;Passageiro;Lesões Graves;20;Masculino;0;0;1;0;0
652709;1469902;Passageiro;Óbito;58;Feminino;0;0;0;1;0
652709;1469903;Passageiro;Lesões Graves;6;Masculino;0;0;1;0;0
652709;1469967;Passageiro;Lesões Graves;41;Feminino;0;0;1;0;0
652709;1469974;Testemunha;;;;0;0;0;0;1
652710;1468195;Condutor;Lesões Leves;58;Masculino;0;1;0;0;0
652710;1469879;Passageiro;Lesões Leves;45;Masculino;0;1;0;0;0
652710;1469882;Passageiro;Lesões Leves;30;Feminino;0;1;0;0;0
652710;1469885;Passageiro;Lesões Leves;29;Masculino;0;1;0;0;0
652711;1468733;Condutor;Ileso;31;Masculino;1;0;0;0;0
652711;1468734;Condutor;Lesões Leves;41;Masculino;0;1;0;0;0
652712;1468239;Condutor;Ileso;42;Masculino;1;0;0;0;0
652712;1468406;Condutor;Lesões Leves;25;Feminino;0;1;0;0;0
652715;1468310;Condutor;Lesões Leves;30;Masculino;0;1;0;0;0
652715;1468315;Condutor;Ileso;33;Masculino;1;0;0;0;0
652715;1468347;Passageiro;Ileso;28;Masculino;1;0;0;0;0
652716;1468662;Condutor;Lesões Leves;43;Feminino;0;1;0;0;0
652716;1468663;Condutor;Lesões Leves;31;Feminino;0;1;0;0;0
652716;1468664;Condutor;Lesões Leves;35;Masculino;0;1;0;0;0
652716;1468665;Condutor;;;;0;0;0;0;1
652717;1468308;Condutor;Lesões Leves;20;Masculino;0;1;0;0;0
652717;1468311;Condutor;Ileso;47;Masculino;1;0;0;0;0
652718;1468207;Condutor;Ileso;84;Masculino;1;0;0;0;0
652718;1468209;Condutor;Lesões Graves;50;Masculino;0;0;1;0;0
652718;1468794;Passageiro;Ileso;49;Masculino;1;0;0;0;0
652719;1468240;Condutor;Lesões Graves;45;Masculino;0;0;1;0;0
652719;1468241;Passageiro;Lesões Leves;29;Feminino;0;1;0;0;0
652719;1468243;Passageiro;Lesões Graves;12;Masculino;0;0;1;0;0
652720;1468269;Condutor;Óbito;20;Masculino;0;0;0;1;0
652720;1468270;Condutor;Ileso;56;Masculino;1;0;0;0;0
652720;1468272;Testemunha;;;;0;0;0;0;1
652721;1468237;Condutor;Lesões Leves;31;Masculino;0;1;0;0;0
652722;1468228;Condutor;Ileso;28;Masculino;1;0;0;0;0
652722;1468248;Pedestre;Lesões Leves;69;Masculino;0;1;0;0;0
652723;1468210;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
652723;1470041;Condutor;Ileso;58;Masculino;1;0;0;0;0
652724;1468215;Condutor;;;;0;0;0;0;1
652725;1468242;Condutor;Lesões Leves;59;Masculino;0;1;0;0;0
652725;1468244;Condutor;Ileso;42;Masculino;1;0;0;0;0
652726;1468216;Condutor;Lesões Leves;21;Masculino;0;1;0;0;0
652726;1469919;Passageiro;Lesões Leves;20;Masculino;0;1;0;0;0
652727;1468218;Condutor;Ileso;36;Masculino;1;0;0;0;0
652728;1468213;Condutor;Lesões Leves;30;Masculino;0;1;0;0;0
652728;1468214;Passageiro;Ileso;39;Masculino;1;0;0;0;0
652729;1468324;Condutor;Ileso;41;Masculino;1;0;0;0;0
652729;1468325;Condutor;Ileso;44;Masculino;1;0;0;0;0
652730;1468297;Condutor;Ileso;45;Masculino;1;0;0;0;0
652730;1468298;Condutor;Lesões Leves;45;Masculino;0;1;0;0;0
652731;1468267;Condutor;Lesões Leves;26;Masculino;0;1;0;0;0
652731;1468268;Passageiro;Lesões Leves;35;Masculino;0;1;0;0;0
652733;1468273;Condutor;Ileso;70;Masculino;1;0;0;0;0
652733;1468274;Passageiro;Ileso;63;Feminino;1;0;0;0;0
652733;1468275;Passageiro;Ileso;45;Feminino;1;0;0;0;0
652733;1468276;Condutor;Lesões Leves;73;Masculino;0;1;0;0;0
652735;1468352;Condutor;Ileso;63;Masculino;1;0;0;0;0
652735;1468355;Passageiro;Ileso;35;Feminino;1;0;0;0;0
652735;1468356;Passageiro;Ileso;51;Feminino;1;0;0;0;0
652735;1468359;Passageiro;Ileso;31;Feminino;1;0;0;0;0
652735;1468361;Passageiro;Ileso;59;Feminino;1;0;0;0;0
652735;1468367;Condutor;Ileso;51;Masculino;1;0;0;0;0
652735;1468368;Passageiro;Ileso;42;Masculino;1;0;0;0;0
652736;1468295;Condutor;Lesões Leves;41;Masculino;0;1;0;0;0
652736;1468296;Passageiro;Lesões Leves;29;Masculino;0;1;0;0;0
652737;1468232;Condutor;Ileso;59;Feminino;1;0;0;0;0
652737;1468233;Condutor;Lesões Leves;40;Masculino;0;1;0;0;0
652738;1468288;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
652738;1468289;Condutor;Ileso;41;Masculino;1;0;0;0;0
652738;1468290;Passageiro;Ileso;42;Feminino;1;0;0;0;0
652738;1468291;Passageiro;Ileso;6;Masculino;1;0;0;0;0
652740;1468258;Condutor;Lesões Leves;56;Masculino;0;1;0;0;0
652741;1468264;Condutor;Lesões Leves;56;Feminino;0;1;0;0;0
652741;1468266;Condutor;Ileso;28;Masculino;1;0;0;0;0
652742;1468262;Condutor;Ileso;26;Masculino;1;0;0;0;0
652742;1468279;Condutor;Lesões Leves;22;Masculino;0;1;0;0;0
652743;1468301;Condutor;Lesões Leves;29;Feminino;0;1;0;0;0
652743;1468302;Passageiro;Lesões Graves;47;Feminino;0;0;1;0;0
652744;1468334;Condutor;Ileso;62;Masculino;1;0;0;0;0
652744;1468335;Passageiro;Lesões Leves;62;Feminino;0;1;0;0;0
652744;1468336;Condutor;;;;0;0;0;0;1
652745;1468542;Condutor;Lesões Leves;39;Masculino;0;1;0;0;0
652745;1468547;Passageiro;Lesões Leves;40;Feminino;0;1;0;0;0
652746;1468507;Condutor;Lesões Leves;26;Masculino;0;1;0;0;0
652746;1468508;Passageiro;Lesões Leves;27;Feminino;0;1;0;0;0
652746;1468509;Condutor;Ileso;34;Masculino;1;0;0;0;0
652747;1468283;Condutor;Lesões Leves;20;Feminino;0;1;0;0;0
652747;1468284;Passageiro;Lesões Leves;14;Feminino;0;1;0;0;0
652747;1468285;Passageiro;Lesões Leves;21;Masculino;0;1;0;0;0
652747;1470447;Passageiro;Lesões Leves;24;Feminino;0;1;0;0;0
652748;1468378;Condutor;Lesões Leves;33;Feminino;0;1;0;0;0
652748;1470341;Passageiro;Ileso;36;Masculino;1;0;0;0;0
652748;1470345;Passageiro;Lesões Leves;35;Masculino;0;1;0;0;0
652748;1470346;Passageiro;Lesões Leves;3;Feminino;0;1;0;0;0
652748;1470347;Passageiro;Lesões Leves;30;Feminino;0;1;0;0;0
652750;1468357;Condutor;Ileso;25;Masculino;1;0;0;0;0
652750;1468360;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
652751;1468286;Condutor;Ileso;61;Masculino;1;0;0;0;0
652751;1468287;Condutor;Lesões Graves;34;Masculino;0;0;1;0;0
652752;1468346;Condutor;Lesões Leves;43;Feminino;0;1;0;0;0
652752;1468348;Passageiro;Lesões Leves;33;Feminino;0;1;0;0;0
652753;1468394;Condutor;Lesões Leves;56;Masculino;0;1;0;0;0
652753;1468396;Passageiro;Lesões Leves;53;Feminino;0;1;0;0;0
652753;1468397;Passageiro;Ileso;20;Masculino;1;0;0;0;0
652753;1468398;Condutor;Ileso;57;Masculino;1;0;0;0;0
652753;1468400;Passageiro;Ileso;58;Feminino;1;0;0;0;0
652753;1468401;Condutor;Lesões Leves;46;Masculino;0;1;0;0;0
652755;1468340;Condutor;Ileso;40;Masculino;1;0;0;0;0
652755;1468341;Passageiro;Ileso;69;Feminino;1;0;0;0;0
652755;1468342;Passageiro;Ileso;11;Masculino;1;0;0;0;0
652755;1468343;Passageiro;Ileso;51;Feminino;1;0;0;0;0
652755;1468344;Condutor;Lesões Leves;36;Masculino;0;1;0;0;0
652755;1468349;Passageiro;Ileso;42;Feminino;1;0;0;0;0
652755;1468350;Passageiro;Ileso;16;Masculino;1;0;0;0;0
652755;1468351;Condutor;Ileso;29;Masculino;1;0;0;0;0
652755;1468353;Passageiro;Lesões Leves;27;Feminino;0;1;0;0;0
652755;1468354;Passageiro;Ileso;25;Feminino;1;0;0;0;0
652755;1468411;Passageiro;Lesões Graves;30;Masculino;0;0;1;0;0
652755;1468483;Passageiro;Lesões Leves;41;Masculino;0;1;0;0;0
652755;1468556;Passageiro;Ileso;10;Masculino;1;0;0;0;0
652755;1470333;Passageiro;Ileso;;Masculino;1;0;0;0;0
652756;1468329;Condutor;Lesões Leves;40;Feminino;0;1;0;0;0
652756;1468330;Condutor;Ileso;65;Masculino;1;0;0;0;0
652757;1468304;Condutor;Ileso;44;Masculino;1;0;0;0;0
652757;1468305;Condutor;Ileso;35;Masculino;1;0;0;0;0
652757;1468306;Passageiro;Lesões Leves;26;Feminino;0;1;0;0;0
652757;1468314;Condutor;Ileso;;;1;0;0;0;0
652759;1468299;Condutor;Lesões Leves;67;Masculino;0;1;0;0;0
652759;1468303;Condutor;;;;0;0;0;0;1
652760;1468409;Condutor;Ileso;61;Masculino;1;0;0;0;0
652760;1468410;Condutor;Ileso;53;Masculino;1;0;0;0;0
652760;1468413;Condutor;Ileso;42;Masculino;1;0;0;0;0
652760;1468414;Passageiro;Lesões Leves;;Feminino;0;1;0;0;0
652761;1468477;Condutor;Lesões Graves;45;Masculino;0;0;1;0;0
652762;1468316;Condutor;Ileso;26;Masculino;1;0;0;0;0
652762;1468317;Condutor;;;;0;0;0;0;1
652762;1468318;Condutor;Ileso;36;Feminino;1;0;0;0;0
652763;1468418;Condutor;Lesões Graves;21;Masculino;0;0;1;0;0
652764;1468472;Condutor;Ileso;76;Masculino;1;0;0;0;0
652764;1468473;Passageiro;Ileso;41;Feminino;1;0;0;0;0
652764;1468474;Passageiro;Ileso;7;Feminino;1;0;0;0;0
652764;1468475;Passageiro;Ileso;11;Feminino;1;0;0;0;0
652764;1468478;Passageiro;Ileso;12;Feminino;1;0;0;0;0
652764;1468479;Condutor;Ileso;46;Masculino;1;0;0;0;0
652764;1468480;Passageiro;Lesões Leves;41;Feminino;0;1;0;0;0
652765;1468358;Condutor;Lesões Graves;25;Masculino;0;0;1;0;0
652766;1468312;Condutor;Lesões Leves;66;Masculino;0;1;0;0;0
652767;1468510;Condutor;Ileso;45;Masculino;1;0;0;0;0
652767;1468511;Condutor;Ileso;37;Masculino;1;0;0;0;0
652767;1468540;Passageiro;Lesões Leves;34;Feminino;0;1;0;0;0
652768;1468319;Condutor;Ileso;67;Masculino;1;0;0;0;0
652768;1468320;Passageiro;Lesões Leves;57;Feminino;0;1;0;0;0
652768;1468321;Condutor;Lesões Graves;40;Masculino;0;0;1;0;0
652768;1468481;Testemunha;;;;0;0;0;0;1
652769;1468372;Condutor;Ileso;62;Masculino;1;0;0;0;0
652769;1468373;Condutor;Lesões Leves;79;Feminino;0;1;0;0;0
652769;1468374;Condutor;Ileso;47;Masculino;1;0;0;0;0
652771;1468331;Condutor;Lesões Leves;32;Masculino;0;1;0;0;0
652772;1468461;Condutor;Lesões Leves;46;Masculino;0;1;0;0;0
652772;1468463;Condutor;Lesões Leves;45;Masculino;0;1;0;0;0
652772;1468464;Passageiro;Lesões Leves;25;Feminino;0;1;0;0;0
652772;1468465;Passageiro;Lesões Leves;2;Feminino;0;1;0;0;0
652772;1468466;Passageiro;Lesões Leves;23;Feminino;0;1;0;0;0
652773;1468332;Condutor;Ileso;41;Masculino;1;0;0;0;0
652773;1468333;Condutor;Ileso;27;Masculino;1;0;0;0;0
652773;1468337;Condutor;Ileso;47;Masculino;1;0;0;0;0
652773;1468339;Condutor;Ileso;55;Masculino;1;0;0;0;0
652774;1468382;Condutor;Ileso;29;Masculino;1;0;0;0;0
652774;1468383;Condutor;Lesões Leves;36;Feminino;0;1;0;0;0
652775;1468415;Condutor;Ileso;60;Masculino;1;0;0;0;0
652775;1468416;Condutor;Lesões Leves;27;Masculino;0;1;0;0;0
652775;1468417;Passageiro;Lesões Leves;22;Masculino;0;1;0;0;0
652776;1468369;Condutor;Lesões Leves;23;Masculino;0;1;0;0;0
652776;1468370;Condutor;;;;0;0;0;0;1
652777;1468345;Condutor;Lesões Leves;20;Feminino;0;1;0;0;0
652778;1468363;Condutor;Ileso;42;Masculino;1;0;0;0;0
652778;1468365;Condutor;Ileso;44;Masculino;1;0;0;0;0
652778;1468366;Passageiro;Lesões Leves;52;Feminino;0;1;0;0;0
652778;1468376;Passageiro;Lesões Graves;81;Feminino;0;0;1;0;0
652779;1468452;Condutor;Lesões Leves;52;Masculino;0;1;0;0;0
652779;1472950;Condutor;;;;0;0;0;0;1
652781;1468412;Condutor;Lesões Graves;35;Masculino;0;0;1;0;0
652781;1468462;Condutor;Ileso;33;Masculino;1;0;0;0;0
652781;1468467;Passageiro;Ileso;62;Masculino;1;0;0;0;0
652782;1468505;Condutor;Ileso;23;Masculino;1;0;0;0;0
652782;1468506;Condutor;Lesões Leves;41;Masculino;0;1;0;0;0
652783;1468436;Condutor;Lesões Leves;28;Masculino;0;1;0;0;0
652783;1468439;Condutor;Lesões Leves;42;Masculino;0;1;0;0;0
652783;1468440;Condutor;Ileso;36;Feminino;1;0;0;0;0
652783;1468476;Passageiro;Lesões Leves;38;Feminino;0;1;0;0;0
652784;1468387;Condutor;Ileso;31;Masculino;1;0;0;0;0
652784;1468388;Condutor;Ileso;50;Masculino;1;0;0;0;0
652784;1468389;Passageiro;Ileso;40;Feminino;1;0;0;0;0
652784;1468390;Passageiro;Ileso;7;Masculino;1;0;0;0;0
652786;1468526;Condutor;Ileso;57;Masculino;1;0;0;0;0
652786;1468527;Passageiro;Ileso;35;Feminino;1;0;0;0;0
652786;1468528;Passageiro;Ileso;57;Feminino;1;0;0;0;0
652786;1468529;Passageiro;Lesões Leves;11;Feminino;0;1;0;0;0
652786;1468530;Passageiro;Lesões Leves;7;Feminino;0;1;0;0;0
652787;1468454;Condutor;Ileso;28;Masculino;1;0;0;0;0
652787;1468455;Condutor;Lesões Leves;35;Masculino;0;1;0;0;0
652788;1468468;Condutor;Lesões Leves;33;Masculino;0;1;0;0;0
652788;1468469;Passageiro;;;;0;0;0;0;1
652788;1468470;Passageiro;;;;0;0;0;0;1
652788;1468471;Passageiro;;;;0;0;0;0;1
652789;1468595;Condutor;Lesões Leves;30;Feminino;0;1;0;0;0
652789;1468603;Condutor;Ileso;28;Masculino;1;0;0;0;0
652790;1468621;Condutor;Lesões Graves;54;Masculino;0;0;1;0;0
652790;1468622;Condutor;Ileso;52;Masculino;1;0;0;0;0
652791;1468555;Condutor;Lesões Leves;38;Masculino;0;1;0;0;0
652791;1468557;Condutor;Ileso;22;Masculino;1;0;0;0;0
652791;1468572;Passageiro;Lesões Leves;68;Feminino;0;1;0;0;0
652792;1468531;Condutor;Ileso;33;Feminino;1;0;0;0;0
652792;1468536;Condutor;Lesões Leves;20;Masculino;0;1;0;0;0
652792;1468537;Passageiro;Lesões Leves;27;Feminino;0;1;0;0;0
652792;1468538;Testemunha;;;;0;0;0;0;1
652792;1468539;Testemunha;;;;0;0;0;0;1
652792;1470340;Condutor;Ileso;22;Masculino;1;0;0;0;0
652792;1470342;Passageiro;Lesões Leves;27;Masculino;0;1;0;0;0
652792;1470343;Condutor;Ileso;30;Masculino;1;0;0;0;0
652793;1468420;Condutor;Lesões Leves;44;Masculino;0;1;0;0;0
652793;1468421;Condutor;Ileso;40;Masculino;1;0;0;0;0
652793;1471175;Condutor;Ileso;61;Masculino;1;0;0;0;0
652795;1468441;Condutor;Ileso;35;Masculino;1;0;0;0;0
652795;1468442;Condutor;Lesões Graves;68;Masculino;0;0;1;0;0
652795;1468443;Passageiro;Ileso;53;Masculino;1;0;0;0;0
652795;1468444;Passageiro;Ileso;40;Masculino;1;0;0;0;0
652795;1468445;Passageiro;Ileso;41;Feminino;1;0;0;0;0
652795;1468446;Passageiro;Lesões Leves;69;Feminino;0;1;0;0;0
652796;1468434;Condutor;Lesões Graves;34;Masculino;0;0;1;0;0
652798;1468574;Condutor;Lesões Leves;43;Masculino;0;1;0;0;0
652798;1468576;Condutor;Ileso;69;Masculino;1;0;0;0;0
652798;1468577;Passageiro;Ileso;63;Feminino;1;0;0;0;0
652798;1468579;Passageiro;Lesões Leves;26;Feminino;0;1;0;0;0
652798;1468582;Passageiro;Lesões Leves;62;Feminino;0;1;0;0;0
652798;1468583;Passageiro;Lesões Leves;8;Feminino;0;1;0;0;0
652798;1468587;Passageiro;Lesões Leves;7;Feminino;0;1;0;0;0
652798;1468589;Passageiro;Lesões Leves;4;Masculino;0;1;0;0;0
652800;1468451;Condutor;Lesões Leves;47;Feminino;0;1;0;0;0
652801;1468447;Condutor;Ileso;79;Masculino;1;0;0;0;0
652801;1468448;Condutor;Ileso;28;Masculino;1;0;0;0;0
652801;1468449;Condutor;Lesões Leves;24;Masculino;0;1;0;0;0
652801;1468453;Passageiro;Lesões Leves;33;Masculino;0;1;0;0;0
652804;1468550;Condutor;Lesões Leves;26;Masculino;0;1;0;0;0
652804;1470488;Condutor;Ileso;60;Masculino;1;0;0;0;0
652804;1470512;Condutor;Ileso;40;Masculino;1;0;0;0;0
652805;1468488;Condutor;Ileso;66;Masculino;1;0;0;0;0
652805;1468489;Condutor;Lesões Leves;20;Masculino;0;1;0;0;0
652805;1468490;Passageiro;Lesões Leves;21;Feminino;0;1;0;0;0
652806;1468482;Condutor;Lesões Leves;48;Feminino;0;1;0;0;0
652806;1468484;Passageiro;Lesões Leves;24;Feminino;0;1;0;0;0
652806;1468485;Condutor;Lesões Leves;40;Masculino;0;1;0;0;0
652807;1468548;Condutor;Lesões Leves;37;Feminino;0;1;0;0;0
652807;1468549;Passageiro;Lesões Leves;14;Feminino;0;1;0;0;0
652808;1468494;Condutor;Ileso;40;Masculino;1;0;0;0;0
652808;1468495;Condutor;Lesões Graves;52;Masculino;0;0;1;0;0
652808;1468496;Passageiro;Lesões Graves;44;Feminino;0;0;1;0;0
652808;1468497;Passageiro;Lesões Graves;13;Feminino;0;0;1;0;0
652808;1468498;Passageiro;Lesões Graves;9;Masculino;0;0;1;0;0
652809;1468695;Condutor;Ileso;29;Feminino;1;0;0;0;0
652809;1468697;Condutor;Lesões Leves;51;Masculino;0;1;0;0;0
652810;1468491;Condutor;Lesões Leves;22;Masculino;0;1;0;0;0
652810;1468492;Passageiro;Lesões Leves;37;Masculino;0;1;0;0;0
652810;1468493;Condutor;Lesões Leves;60;Masculino;0;1;0;0;0
652811;1468501;Condutor;Lesões Leves;29;Masculino;0;1;0;0;0
652811;1468502;Condutor;Ileso;55;Masculino;1;0;0;0;0
652811;1468503;Passageiro;Ileso;41;Feminino;1;0;0;0;0
652812;1468611;Condutor;Ileso;49;Masculino;1;0;0;0;0
652812;1468612;Condutor;Lesões Graves;70;Masculino;0;0;1;0;0
652812;1468613;Passageiro;Lesões Graves;10;Masculino;0;0;1;0;0
652813;1468591;Condutor;Ileso;33;Feminino;1;0;0;0;0
652813;1468592;Passageiro;Ileso;13;Feminino;1;0;0;0;0
652813;1468593;Passageiro;Ileso;9;Masculino;1;0;0;0;0
652813;1468594;Condutor;Lesões Leves;21;Feminino;0;1;0;0;0
652814;1468544;Condutor;Lesões Leves;31;Masculino;0;1;0;0;0
652814;1468545;Passageiro;Lesões Leves;31;Feminino;0;1;0;0;0
652814;1468546;Passageiro;Lesões Leves;10;Feminino;0;1;0;0;0
652816;1468631;Condutor;Lesões Graves;50;Masculino;0;0;1;0;0
652816;1468632;Passageiro;Lesões Graves;49;Feminino;0;0;1;0;0
652816;1468633;Condutor;Lesões Leves;69;Masculino;0;1;0;0;0
652816;1468634;Passageiro;Lesões Leves;66;Feminino;0;1;0;0;0
652816;1468635;Passageiro;Lesões Graves;35;Feminino;0;0;1;0;0
652817;1468525;Condutor;Lesões Leves;57;Masculino;0;1;0;0;0
652818;1468560;Condutor;Lesões Graves;29;Masculino;0;0;1;0;0
652818;1468561;Passageiro;Lesões Graves;;Feminino;0;0;1;0;0
652818;1468562;Condutor;Ileso;42;Masculino;1;0;0;0;0
652818;1468563;Passageiro;Ileso;46;Masculino;1;0;0;0;0
652819;1468650;Condutor;Lesões Leves;66;Masculino;0;1;0;0;0
652819;1469443;Condutor;Ileso;22;Masculino;1;0;0;0;0
652820;1468500;Condutor;Ileso;76;Masculino;1;0;0;0;0
652820;1468504;Pedestre;Óbito;40;Masculino;0;0;0;1;0
652821;1468519;Condutor;Ileso;26;Masculino;1;0;0;0;0
652821;1468520;Passageiro;Lesões Leves;24;Masculino;0;1;0;0;0
652821;1470617;Condutor;;;;0;0;0;0;1
652822;1468600;Condutor;Ileso;56;Masculino;1;0;0;0;0
652822;1468601;Passageiro;Ileso;13;Feminino;1;0;0;0;0
